id,lat,lon,Target
ID_baDcf,6.320984694279606,-2.111184849592573,0
ID_91xis,6.6142077,-2.370807,1
ID_S9JLy,6.967611954724613,-1.218429291878901,0
ID_3fDUw,6.7589297,-2.8500805,1
ID_Bwfzb,6.016024597685808,-1.245029425056951,0
ID_TokC9,6.679699,-2.8909395,1
ID_0O0qu,5.846087112097164,-0.802913830867114,0
ID_cFncz,6.696963,-2.0186412,1
ID_wsf9P,6.760759824334674,0.493559992671921,0
ID_DSGr2,6.638991,-2.118603,1
ID_kEikC,7.113877603527959,-2.607253518505532,0
ID_DT1CD,6.784255,-2.8623617,1
ID_x2yYc,7.20932484872565,-2.381093743223602,0
ID_elKyL,6.6273627,-2.12116,1
ID_x6Efu,11.015514072734446,-0.199014948541473,0
ID_jd2yI,5.5789385,-0.6940601,1
ID_gacIH,7.078077685150884,-2.722092111245075,0
ID_lIewH,6.7101026,-2.8721747,1
ID_VcurD,6.826432630298824,-1.164735625630914,0
ID_jPRrQ,6.87322,-3.1350355,1
ID_uKxzf,5.723823448616981,-1.474444095497578,0
ID_8ycoe,6.780754,-2.8596926,1
ID_MJmIq,6.553818670940123,-0.236025206973844,0
ID_YeAD6,6.7588406,-2.8499906,1
ID_Xrprb,6.491678418847765,-0.66877538461422,0
ID_ryW0L,6.75691,-2.862,1
ID_NCu8Y,8.84623283626185,-0.069836216937554,0
ID_hguau,6.765854,-2.8564613,1
ID_ZyudM,6.794193251234078,-1.14065473418428,0
ID_71rGu,6.2365055,-2.7310336,1
ID_Q5rft,5.950825651371555,-1.178681723340583,0
ID_j5E8n,6.2492104,-2.7619424,1
ID_jEile,7.091577265792648,-1.678567793464346,0
ID_wU4mZ,6.758071,-2.857496,1
ID_0YUxx,6.378014847148053,-1.027312289026803,0
ID_QKhUX,5.5786824,-0.6952646,1
ID_XU7SA,9.455179313409106,-0.654799474287614,0
ID_ROh6k,5.5886636,-0.89977294,1
ID_TvT9U,6.078879264491173,-1.295860318047347,0
ID_SwtHU,6.7648544,-2.877377,1
ID_Na6OW,10.385787144769616,-2.115836092988407,0
ID_4L8Zo,6.632358,-2.121655,1
ID_QOXdI,7.530817783431031,-2.203412283177582,0
ID_xHoP4,6.680356,-2.8953078,1
ID_kpesT,6.03492284193774,-1.807858752841607,0
ID_ahxet,6.634127,-2.1199813,1
ID_WctIU,6.494749533231692,-0.679415550361746,0
ID_mRW57,6.7810216,-2.8599622,1
ID_cv5cJ,7.527091530475754,-2.182955691080295,0
ID_eJO0o,6.682899,-2.8961127,1
ID_d7oZA,11.077844196525811,-0.309751477605148,0
ID_0eWkb,5.5778127,-0.6877118,1
ID_rMdFw,10.79605932316426,-1.349781754324593,0
ID_1cPwV,5.5253506,-0.7953982,1
ID_sCAv6,6.642713523494387,0.473368912416473,0
ID_Eehwz,6.7095675,-2.8716357,1
ID_OyEl0,6.900380786258104,-2.642727085037485,0
ID_r0be3,6.899169,-3.118063,1
ID_K3KnC,7.422719270072756,-2.134437638412639,0
ID_zJsvu,5.568336,-0.88593584,1
ID_wFpyy,5.630779711627634,-1.895418010322294,0
ID_Hdhmw,6.754953,-2.8643215,1
ID_7OhEm,11.022971712259594,-0.298548321308828,0
ID_5bTPb,6.759567,-2.8619323,1
ID_h3JP5,6.246442050545979,-1.454649451708715,0
ID_L6EKf,6.773464,-2.8874667,1
ID_qwegQ,5.761220565953591,-1.336662770023982,0
ID_RN9ol,6.7585344,-2.8508036,1
ID_EYFrp,7.705444504307754,0.429199192382925,0
ID_4mnUv,6.680364,-2.8954198,1
ID_qtme5,6.641053592512447,0.44585111935543,0
ID_3FqnO,6.769509,-2.8614974,1
ID_AVqQn,10.554840000423702,-1.476799971349472,0
ID_7EkPn,5.568247,-0.885846,1
ID_clPTM,5.534684647777016,-1.216149703702483,0
ID_Hf7n8,6.7044535,-2.0095687,1
ID_cOtCX,11.090433982535515,-0.297567895190354,0
ID_KpLfu,6.756464,-2.859268,1
ID_HmMV7,5.842837929700271,-2.250625041858052,0
ID_xUsx9,6.6834216,-2.899084,1
ID_5Dxfg,6.11694981353303,-1.233829849539048,0
ID_Ozu2s,6.709835,-2.871905,1
ID_aDHbA,5.595869327618775,-1.298478565960692,0
ID_U8kn5,6.7105317,-2.8716342,1
ID_QK8yd,9.992537592680382,-0.60555604498143,0
ID_7RpDv,6.6831512,-2.898879,1
ID_fCesM,9.939131906351182,-2.03399062429115,0
ID_V41nT,6.768109,-2.8575802,1
ID_MaX91,6.551718512000563,-1.195370968405549,0
ID_kDxNv,6.7570953,-2.8546453,1
ID_CocAl,8.353786924410992,-1.704806346265506,0
ID_FnjVx,5.525235,-0.79504395,1
ID_g4wlr,7.103052564152884,-2.542013079010216,0
ID_ywWdm,6.7039194,-2.8746967,1
ID_zkstu,6.245568717450942,-1.440233446323872,0
ID_8zKAO,5.5782337,-0.69608575,1
ID_v6jBd,5.935335710849712,-0.026439902057486,0
ID_z5FpQ,6.7837634,-2.8581192,1
ID_wayKL,6.586942221962513,-3.169663894937341,0
ID_2I4n3,6.7570057,-2.8638997,1
ID_I5rnm,5.979890647529847,-2.623701449660856,0
ID_pdLEj,6.754148,-2.8646178,1
ID_0SLAY,7.201635243592948,-2.365377294428065,0
ID_vf1fh,6.7562857,-2.8590884,1
ID_tKwE4,8.636012848420155,-2.212433609318211,0
ID_Fd9vl,6.7711253,-2.8636854,1
ID_g4kPA,5.760293832363797,-1.332894181785493,0
ID_yglCZ,6.8996077,-3.1175463,1
ID_NDulu,6.333353136930906,-2.142924365793564,0
ID_WaWRH,6.7839746,-2.86638,1
ID_yMX6M,9.847576408034795,-0.306912892490662,0
ID_hkONg,6.780585,-2.8499465,1
ID_uj1ud,6.966045357392629,-1.240439880385679,0
ID_mUCFu,6.7832637,-2.8555188,1
ID_GubU6,11.046113072663257,-0.330452635942176,0
ID_1lMYk,5.565012,-0.8852357,1
ID_YpQ7V,6.043492750485607,-1.864054574587759,0
ID_83pju,6.6816845,-2.8969634,1
ID_0ni47,9.811244694068169,-2.390040394077535,0
ID_Ne2Uc,6.23722,-2.7317522,1
ID_MFO1T,7.071752639360499,-2.779963268560881,0
ID_rm3aq,6.762059,-2.8846476,1
ID_fawoR,5.449864142472745,-1.773402478481441,0
ID_eeB0X,6.773821,-2.887826,1
ID_S05BD,6.978622856540198,-2.520085249297781,0
ID_ZJ1U5,6.70481,-2.009928,1
ID_HPEqg,6.128163012923543,-2.948516162131943,0
ID_5wFe8,6.781954,-2.8650756,1
ID_I7Dxi,7.480909001355521,-2.151980592529722,0
ID_WDuwh,6.756375,-2.8591783,1
ID_L9qdG,6.775863660813379,-3.093487875222768,0
ID_LwmuM,6.346002,-2.6660156,1
ID_rYnT8,7.40388217193688,-2.10568277949317,0
ID_hpWgJ,6.7698655,-2.8618567,1
ID_p0c6V,5.680226701100549,-1.110561073715509,0
ID_zJMM4,6.769043,-2.8630464,1
ID_MQ0Ab,9.747657708404484,-2.066443134092432,0
ID_0qmQo,6.6389017,-2.118513,1
ID_91ekA,6.642331347820204,0.478250916400814,0
ID_h4elx,6.679231,-2.8908026,1
ID_KugvF,5.135342242284169,-2.390340199680991,0
ID_oQQ5L,6.680971,-2.8962445,1
ID_ig7zI,5.169583846258267,-2.180614783273924,0
ID_5mhov,6.768465,-2.857933,1
ID_4i6Rp,8.75410756217845,-1.785363963053439,0
ID_eEjBc,6.7658386,-2.9024003,1
ID_n8LAb,7.167507805343841,-2.580721436073067,0
ID_2ODro,6.2358947,-2.734337,1
ID_cTUr8,10.46638427432251,-1.354595618361426,0
ID_PthzW,6.6200786,-2.3744247,1
ID_3wlp1,6.838604214124226,-0.82164208307207,0
ID_oM6oX,6.618814,-2.3728344,1
ID_2gF0t,5.646819159320179,-1.087076571688121,0
ID_ZoxRF,6.6843767,-2.893568,1
ID_glvDk,11.079413467661702,-0.314329443301687,0
ID_ec7G0,6.2365675,-2.733355,1
ID_6J3AC,8.725789285188466,-2.204609284036414,0
ID_eeIWO,6.7574277,-2.8553894,1
ID_OasqT,6.18078505051008,-1.521236837441628,0
ID_yUtAF,6.756491,-2.8576908,1
ID_4J5Vm,6.355426035843925,-2.192756646416934,0
ID_pvS7v,6.6750584,-1.957846,1
ID_ObT07,10.651759588969677,-1.061910994147998,0
ID_Y5u5E,6.777841,-2.8642812,1
ID_390rR,6.919439964139846,-1.308690699228495,0
ID_TcSlE,6.75791,-2.850175,1
ID_Am7kT,6.138580012471087,-2.205040253439179,0
ID_NFgtZ,6.7670927,-2.8559752,1
ID_G3gr3,7.099073015549119,-2.11926188568025,0
ID_URiBa,6.7565804,-2.8577807,1
ID_Go68W,10.458767165782431,-1.353140563186491,0
ID_O46Oo,6.67961,-2.8908496,1
ID_KWD4l,10.598929344022435,-1.164268504564204,0
ID_LIXlb,5.5764775,-0.69052523,1
ID_BkbeH,6.963055788447993,-2.028302857770532,0
ID_PmPJC,6.6268835,-2.1213758,1
ID_0KmOl,7.036604156142003,-1.575962834961846,0
ID_GZDKy,5.584086,-0.8914002,1
ID_prkvE,6.087876115102963,-1.293232568266552,0
ID_LpfP4,6.336015,-2.6671412,1
ID_ANqLa,5.56543203484638,-1.050386767317057,0
ID_wnUgG,5.567328,-0.88594186,1
ID_OgzIS,7.729665702323366,-1.769210498081093,0
ID_IwJgK,6.679142,-2.8907127,1
ID_hqonA,6.926456968867449,-1.130337588391571,0
ID_GHAxs,6.758439,-2.85727,1
ID_DWNl6,7.606766903141449,-2.133632160190213,0
ID_muwR4,5.5874,-0.6832989,1
ID_8xjty,7.617936155639809,0.447917585304884,0
ID_cdnJB,6.2453704,-2.756709,1
ID_IDr2B,5.742999150093853,-1.108533790466527,0
ID_8MY6E,6.6357317,-2.119536,1
ID_BO1ek,6.365284594508461,-1.427480540978153,0
ID_ANhCh,5.567149,-0.8857622,1
ID_feUbA,5.628756788012168,-0.513818075702829,0
ID_OmcS6,5.583228,-0.69451827,1
ID_BFyej,6.291286920979967,-1.05338532063123,0
ID_uyxvh,6.34608,-2.6665788,1
ID_aa6xQ,10.878738970293638,-2.501295403489946,0
ID_7iDkq,6.6272173,-2.122094,1
ID_WUW7X,6.853902060961523,0.233825356006036,0
ID_hIwvx,6.7583227,-2.851168,1
ID_UPi1D,6.511826145133709,-1.928530146004439,0
ID_hLI6c,6.7822247,-2.859208,1
ID_zCVsW,6.866910135324334,-1.302603204157728,0
ID_P6n0D,6.7096667,-2.8712552,1
ID_ilDUK,10.968093241452223,-1.116559089908534,0
ID_PgWML,6.237309,-2.731842,1
ID_3ENKy,6.181025178514727,-1.330991320089355,0
ID_JADjr,6.7677207,-2.8586872,1
ID_bfday,5.914384200419364,0.054507314535557,0
ID_LVv6J,6.7100134,-2.8720849,1
ID_n8d1e,7.193616325590277,-1.472000513229446,0
ID_wo5hU,6.680897,-2.897709,1
ID_UqB4f,9.773584014655857,-1.982526570585266,0
ID_DAAW8,6.6848226,-2.8940172,1
ID_asaEI,10.968062578333182,-1.119706722202152,0
ID_YuzPw,5.5787067,-0.6886101,1
ID_uYs7g,5.801987365919758,-1.980371061691734,0
ID_UqtxZ,6.7598343,-2.8622017,1
ID_d2SnL,10.837171055095371,-2.724494874802446,0
ID_aUSEz,6.76197,-2.8845577,1
ID_9f489,6.268611794482108,-2.301348955359084,0
ID_zy8aD,6.7744184,-2.8710177,1
ID_JgZfR,7.272569046497871,-1.489007168267452,0
ID_GEgfW,6.6793203,-2.8908923,1
ID_gAKfs,10.754342810789575,-2.496300173420049,0
ID_OlfgC,6.759745,-2.8621118,1
ID_WWkiG,5.430483990651831,-0.731048437689613,0
ID_mtQZ5,6.345288,-2.6652968,1
ID_dV1KO,11.016152118015892,-0.300812619804324,0
ID_CqgDX,6.765522,-2.8714538,1
ID_EIzad,10.83603043081769,-2.711787599413699,0
ID_TiBWH,6.769893,-2.8644507,1
ID_Ot5EL,6.056209657216526,-1.456733103305626,0
ID_n6Yk5,6.6269155,-2.1222484,1
ID_88lMP,6.60762618111936,-0.521646368026888,0
ID_UBPyR,6.7820787,-2.8577511,1
ID_rJgli,5.463019112082751,-2.656885087903214,0
ID_n9bRq,5.577193,-0.6912439,1
ID_5pImo,7.85111999895295,0.409606537397732,0
ID_Y4gNU,6.89908,-3.117973,1
ID_Uqx6U,5.430737864348251,-0.704542226661148,0
ID_afLza,6.7757735,-2.9022248,1
ID_MLRbR,11.019459599819903,-0.306980085309459,0
ID_CVFVL,6.7574306,-2.859385,1
ID_sifTK,10.507904731567532,-2.33753974960486,0
ID_Xa2zg,6.777743,-2.8665454,1
ID_BbBrz,5.646463319385696,-1.878361556551624,0
ID_ipavT,6.680005,-2.8968105,1
ID_YJ5v6,6.740960770791515,-2.685718182157121,0
ID_AlRZS,5.5839963,-0.8913104,1
ID_zmlST,7.187196417330123,-1.432030375963811,0
ID_cs7mq,6.6792526,-2.8904903,1
ID_rml6G,5.717795322929987,-1.917227214802422,0
ID_1ijKT,6.7667303,-2.9032986,1
ID_Z2M4w,6.837966463270467,-2.960334014634689,0
ID_wSbiM,6.7842755,-2.8572688,1
ID_fUHuQ,10.562114610432548,-0.909234875955429,0
ID_0qTjt,6.614204,-2.3719573,1
ID_336JN,5.673938869517682,-1.938070211095908,0
ID_a9jrz,6.7571793,-2.8565977,1
ID_Kpboz,6.568077295216705,-0.528898319613913,0
ID_Ex87K,6.7583194,-2.8562877,1
ID_4Conr,6.314127974867727,-2.272031533484476,0
ID_Oq38t,6.235584,-2.7333214,1
ID_fxX3K,10.896083365106447,-1.896775135256064,0
ID_ZnqIc,6.7815437,-2.857212,1
ID_Nigif,5.773355503112557,-2.365624391578288,0
ID_ifJbe,6.7586904,-2.8493977,1
ID_j0QId,5.763101928166703,-1.333343439480468,0
ID_xDLCM,6.7848105,-2.8578079,1
ID_8pbNt,6.137555375554509,-1.242012835007025,0
ID_doRRY,6.7035627,-2.8743372,1
ID_9OUAI,6.137423783992648,-0.532262796167053,0
ID_vHfJG,6.783524,-2.8565311,1
ID_Zyq1n,7.823109243509569,-1.72776930739225,0
ID_cDVEo,6.7713547,-2.880828,1
ID_zOatf,9.753217801971603,-1.972745981341244,0
ID_XJBkN,6.6192374,-2.372613,1
ID_c6n2l,10.93059038278292,-1.525801250683102,0
ID_aaXkR,6.634232,-2.1240845,1
ID_tQLaa,5.691467839749517,-0.535860023703351,0
ID_ZmLB0,6.774864,-2.8714669,1
ID_wKNNv,6.764480781911747,0.493073700966951,0
ID_TJxc2,6.7683463,-2.8620937,1
ID_r1MNZ,7.014946144163958,-1.447901122690895,0
ID_bo1PG,5.5246987,-0.794505,1
ID_hkFJD,6.323902074103139,-2.109954546238341,0
ID_qT8W0,6.7692413,-2.8612278,1
ID_2fy93,5.562022481383901,-1.051417384152257,0
ID_nLJHp,5.524609,-0.7944151,1
ID_hLGwv,6.919269090528557,-0.932166351756899,0
ID_Ss91p,6.2443495,-2.7563183,1
ID_fCvTg,9.126785124385972,-1.77387794405725,0
ID_1vfpv,6.2480707,-2.761198,1
ID_f8U4Q,5.958657171189992,0.021262567144952,0
ID_HYkfv,6.7776537,-2.8664556,1
ID_Y78EK,6.047489579148333,-1.817044903120883,0
ID_V5M6b,6.757405,-2.859517,1
ID_6DOV2,6.339078044042301,-1.857631545757024,0
ID_uuGes,6.778412,-2.8674376,1
ID_0L2jb,6.431557136797957,0.459130533171445,0
ID_N1Xes,6.7681665,-2.8591363,1
ID_ZosoH,6.15634080556331,-1.310539821367289,0
ID_cnLIu,6.7711763,-2.8806481,1
ID_Y376V,6.619511287672124,-1.902077179875887,0
ID_H0XGx,6.627452,-2.12125,1
ID_Ul22o,7.102508453857394,-2.131082072099006,0
ID_DgVzd,6.336973,-2.6679044,1
ID_RTxnI,7.075860937863635,-1.834039847699039,0
ID_b638k,6.7843647,-2.8573587,1
ID_5bszd,7.089693562793535,-1.658437952712206,0
ID_qYKqB,6.64193,-1.9721006,1
ID_Om0WS,6.370289224863612,-2.52322418832768,0
ID_lAz2b,5.565727,-0.8859544,1
ID_paeau,6.867149148461651,-1.308000859198603,0
ID_ed7jp,6.7833905,-2.8620806,1
ID_mqZQK,9.136974286030815,-2.05489892153937,0
ID_Sd75u,6.683244,-2.898412,1
ID_i9cIG,9.23300791569786,-0.345429959024631,0
ID_eqktD,6.679588,-2.891162,1
ID_80b0r,6.276865613684441,-1.345871305287717,0
ID_Fbbwx,5.5679784,-0.88557655,1
ID_TQWAQ,7.209438659970721,0.388663488020239,0
ID_t93VN,5.5668,-0.88703233,1
ID_nV6nB,5.984293471822247,0.068230268178929,0
ID_egXdY,6.784344,-2.8624516,1
ID_C3Ryq,7.449057434683262,-2.235298593235842,0
ID_YPhyi,6.6406083,-2.11045,1
ID_fVqoy,7.482212745487427,-2.119393798148397,0
ID_Tggoa,6.336921,-2.6674237,1
ID_r4IGV,6.307573486849512,-2.281415603823794,0
ID_BgXe0,6.7621484,-2.8847375,1
ID_wN7fp,6.569583153748492,-2.815946745250268,0
ID_1fctS,6.234595,-2.734957,1
ID_kMbKR,6.782738482589378,0.288195517640917,0
ID_umFde,6.758708,-2.848583,1
ID_YgCxq,6.511141584984739,-1.939371261632901,0
ID_4oNYJ,6.759382,-2.8511953,1
ID_i0ubt,7.04183757923124,-2.689034335040311,0
ID_gXlWK,6.7707686,-2.8633258,1
ID_OtFzo,11.031297109380349,-0.29768152564754,0
ID_aao7F,6.6795735,-2.894787,1
ID_aI9BR,7.372117354509691,-2.908379243225041,0
ID_MsKL8,6.7587795,-2.8494873,1
ID_fHQtc,5.615077623335249,-1.817125291567792,0
ID_sDtVj,6.67505,-1.9577336,1
ID_38BPM,5.090614923821247,-2.323596078086285,0
ID_vEkR3,6.2325406,-2.73566,1
ID_4Dpu8,10.968883985367636,-2.010438405298077,0
ID_5EISY,6.248696,-2.761827,1
ID_Xd4Kv,5.456489536728638,-2.331370184192348,0
ID_AlQ19,6.680808,-2.897619,1
ID_26qLd,6.688664578512014,-2.633677223303034,0
ID_n331d,6.7575126,-2.8601086,1
ID_SQgIW,10.53370898529471,-1.845089359304169,0
ID_NFXg7,5.5291433,-0.80603313,1
ID_nrZP9,6.337915432223192,-0.05188923887988,0
ID_a8jLI,6.243367,-2.75533,1
ID_FF5uH,6.932325428368189,-1.097309361187569,0
ID_UFNCv,6.768597,-2.8625972,1
ID_UnNxb,5.789146501409556,-2.604753136285646,0
ID_OkJQl,6.766518,-2.8562212,1
ID_4D8PK,5.242726608900266,-2.269433281325999,0
ID_eDH9j,6.67488,-1.9576664,1
ID_vzfzt,6.797580173254152,-0.911899783287654,0
ID_lkr7n,6.7553096,-2.8646808,1
ID_PFv94,5.894925082213726,-1.132511581115215,0
ID_8FlG8,6.7836204,-2.8558784,1
ID_0UbAy,10.88701965214155,-1.543202766901632,0
ID_5rsZT,5.559391,-0.7171139,1
ID_WhuMh,6.709552676294001,-0.958328709499422,0
ID_CF4NY,6.756471,-2.8540163,1
ID_UtXLV,5.82316391794661,-2.229008220663822,0
ID_p5DTg,6.638833,-1.9639956,1
ID_TUjLm,7.189725626907345,-1.837963066323381,0
ID_RqL3d,6.7568955,-2.858846,1
ID_yYCJB,7.020217495068958,-1.441158331533454,0
ID_QSStP,6.75778,-2.8603783,1
ID_cSGMs,11.026228704531045,-0.301518506137336,0
ID_tJkuI,6.7571845,-2.8547351,1
ID_DP5sp,10.828809309637212,-1.439996702326805,0
ID_vCa21,6.619082,-2.3731039,1
ID_0fyYH,6.006148617920426,-2.699128999733729,0
ID_S7HQg,5.5709324,-0.88848513,1
ID_yrle4,9.407354878996014,-0.606498382399158,0
ID_xnt6y,6.757494,-2.859607,1
ID_3dLla,10.820362069970104,-1.450828185374486,0
ID_ATBTC,5.5781703,-0.69433516,1
ID_JLPTh,5.421192112836718,-2.72780371320119,0
ID_5q4PH,6.6833324,-2.8989942,1
ID_LSuEt,5.99827537897838,-1.609820461036063,0
ID_9qFRe,6.6273956,-2.1222737,1
ID_sLQNS,6.88064312307831,-2.990237257088362,0
ID_Sxhm4,6.7821,-2.8720627,1
ID_ha2Zv,9.928335358737389,0.001420376255284,0
ID_ZutC2,6.682339,-2.8930295,1
ID_NDUgm,5.922761777993079,-1.153310535322185,0
ID_gtpjN,6.783172,-2.8655715,1
ID_ZoOcX,10.966630003411966,-1.997552797131372,0
ID_NCCXQ,6.7817435,-2.8717034,1
ID_lN1Nn,7.350232586622073,-2.878083353385172,0
ID_oqaOG,5.5799723,-0.6940382,1
ID_agtIp,10.368853903163048,-1.307791469060643,0
ID_nabZE,6.6973195,-2.0190008,1
ID_3MOvs,6.648279923115202,0.437828451420101,0
ID_szG0a,6.767182,-2.8560648,1
ID_8RyO3,6.510780296426447,-3.156302062666598,0
ID_tYiWj,6.7818646,-2.8649857,1
ID_1Eraj,5.882686008161652,-1.087077159510054,0
ID_4ioaW,6.634767,-2.1246235,1
ID_UT7z3,5.878001061089764,-0.802495864785385,0
ID_27WTy,5.587579,-0.68347853,1
ID_3bRrC,11.018554184030828,-0.304568269293221,0
ID_KIigu,6.6796913,-2.8918061,1
ID_uJa9t,6.895804480248003,-1.111013537757098,0
ID_n0FYY,6.9080505,-3.10864,1
ID_owiqZ,6.623505052804368,-2.259021339022458,0
ID_cehoD,5.5649652,-0.885893,1
ID_mh2gp,7.090579335111701,-1.692797832091674,0
ID_LJ6F8,5.565817,-0.8860442,1
ID_zy1eV,5.776221444982576,-0.888516516367713,0
ID_rGfxc,5.5782595,-0.694425,1
ID_LEZKC,5.133572561780801,-2.416031479740345,0
ID_589vh,6.6813984,-2.8963976,1
ID_qVpq7,5.303257718829574,-2.709124166398288,0
ID_l756j,6.784701,-2.8628109,1
ID_vForl,7.443781660754555,-0.230953138527387,0
ID_0ERtn,6.6818037,-2.8924904,1
ID_sKdpF,5.079214416142202,-2.05923044754074,0
ID_vWGCd,6.709331,-2.87189,1
ID_oymWO,6.272932508466446,-0.556286832071322,0
ID_CqXAX,6.6837134,-2.8928196,1
ID_Y14q9,6.681373493844713,-0.591067735805198,0
ID_YkknU,6.7817864,-2.8621385,1
ID_piJkr,9.420040348617048,-0.681238984481487,0
ID_T5gXw,6.680275,-2.8953302,1
ID_02i20,6.632299985564393,-0.527824862034446,0
ID_IB6jR,6.2486067,-2.761737,1
ID_LOZ7z,6.789282010475917,-2.806874487776458,0
ID_HSo6x,6.7577977,-2.8511536,1
ID_XnjOn,6.342197018004723,-1.887436630314135,0
ID_lTXsc,5.5873103,-0.68320906,1
ID_4Q8jK,10.6612395972443,-0.250653118777054,0
ID_04Kne,6.7824807,-2.8558228,1
ID_k4w3o,9.069458338581873,-1.580091856071443,0
ID_dcSfM,6.7701473,-2.8612125,1
ID_BXUsQ,6.987805600397787,-1.420585978118069,0
ID_tfMNv,6.6838713,-2.8934,1
ID_j1PCX,6.846103237042796,-1.240689101500537,0
ID_sWndu,6.61959,-2.129308,1
ID_WUUzo,6.165865045123514,-1.333917211669488,0
ID_AzOpp,6.7579827,-2.8563335,1
ID_30frn,5.87614330557876,-0.789254420722041,0
ID_PUxld,6.6836243,-2.89273,1
ID_dSu3F,7.800861124374267,0.43383932620968,0
ID_wsbqg,6.619858,-2.1295776,1
ID_EdNs5,6.721139987566709,-1.013094693656083,0
ID_eE8cV,5.5807223,-0.69268334,1
